time,dangjin_floating,dangjin_warehouse,dangjin,ulsan
2021-02-01 01:00:00,0.0,0.4490321437226318,1.6565787745364482,1.1243576707792808
2021-02-01 02:00:00,0.0,0.3660135522478496,1.6219678674947133,1.015033638570202
2021-02-01 03:00:00,0.0,0.3660135522478496,1.6219678674947133,1.015033638570202
2021-02-01 04:00:00,0.0,0.3660135522478496,1.6219678674947133,1.015033638570202
2021-02-01 05:00:00,0.0,0.3660135522478496,1.6219678674947133,0.3384382237286425
2021-02-01 06:00:00,0.0,0.3660135522478496,1.6219678674947133,0.3384382237286425
2021-02-01 07:00:00,0.0,0.5089233659134383,1.805010106619686,0.0
2021-02-01 08:00:00,0.0,4.889001125851788,6.6265097735511995,0.0
2021-02-01 09:00:00,0.0,9.151196333393447,14.607281033018639,11.397986688027363
2021-02-01 10:00:00,0.0,29.249977193019983,52.259298090500906,26.58670140090815
2021-02-01 11:00:00,38.21054362268944,67.8416657440533,121.03803016721922,29.855601616764506
2021-02-01 12:00:00,67.64184580291314,92.98628936104296,167.24579026179083,71.24976529042895
2021-02-01 13:00:00,97.13851750345107,132.12859476218622,228.72371099037593,113.54417737150185
2021-02-01 14:00:00,244.6731720332673,153.67024578005865,249.8712801774063,135.26210100970587
2021-02-01 15:00:00,249.25460258653507,184.5042970577658,272.75641753735675,124.89833615659603
2021-02-01 16:00:00,274.6868141761642,179.6104722834752,357.6909874287539,127.22142130055991
2021-02-01 17:00:00,228.1227134246154,175.55278657847472,341.039616085388,102.34986879347252
2021-02-01 18:00:00,125.95491284267676,113.39317067996288,214.11218549542312,41.71465381848996
2021-02-01 19:00:00,9.204582526477413,0.0,1.4429056444136303,0.03875622314504212
2021-02-01 20:00:00,0.0,0.5125672322397029,1.427373369596431,0.03875622314504212
2021-02-01 21:00:00,0.0,0.7104250678032095,1.5083964529903158,0.0
2021-02-01 22:00:00,0.0,0.7104250678032095,2.060557576160274,0.0
2021-02-01 23:00:00,0.0,0.45192940658006103,2.1509233418513936,0.03875622314504212
2021-02-01 24:00:00,0.0,0.40120834119181,2.4222560285619776,0.1720230648998908
2021-02-02 01:00:00,0.0,0.5439049128432372,2.4116638442795053,0.0
2021-02-02 02:00:00,0.0,0.5439049128432372,2.4116638442795053,0.0
2021-02-02 03:00:00,1.0072738861718065,0.5439049128432372,2.4116638442795053,0.0
2021-02-02 04:00:00,0.0,0.5439049128432372,3.102589482993141,0.0
2021-02-02 05:00:00,0.0121025979299247,0.5439049128432372,3.102589482993141,0.0
2021-02-02 06:00:00,7.824044767910374,0.5439049128432372,3.102589482993141,0.0
2021-02-02 07:00:00,16.015605488175428,0.5439049128432372,3.102589482993141,0.0
2021-02-02 08:00:00,0.0,13.528983293612706,17.06931275340012,2.67388987696558
2021-02-02 09:00:00,11.509171940433014,14.75085564325981,8.698686636189901,18.863853241816567
2021-02-02 10:00:00,74.41724582684209,40.745277730779954,83.50965329146976,67.88125844458284
2021-02-02 11:00:00,230.38421427563162,142.13261578906926,273.5887042025936,177.73505157415585
2021-02-02 12:00:00,363.57084291519277,288.7288919485554,486.289217476992,272.680289784802
2021-02-02 13:00:00,433.785153423864,359.6708364592982,594.2071943270155,320.04768339718044
2021-02-02 14:00:00,500.4745748573691,387.68505922795066,614.4320308779241,325.5501862028123
2021-02-02 15:00:00,423.79826045448283,367.9984769373899,580.8999364127549,320.238743392732
2021-02-02 16:00:00,299.83616681347434,305.70919508897157,373.53333275437507,282.5262201043527
2021-02-02 17:00:00,225.3327543568592,193.59141648734106,272.17267064212683,214.29709177654917
2021-02-02 18:00:00,127.79148258990315,91.00155766306584,109.50420238133982,97.78265356751336
2021-02-02 19:00:00,11.720428349997718,61.85148257913955,85.52915702934276,0.0
2021-02-02 20:00:00,25.507576650223456,0.48765102795914633,2.4872532565132444,0.10120797274506624
2021-02-02 21:00:00,10.238083697124276,0.48765102795914633,2.4872532565132444,0.10120797274506624
2021-02-02 22:00:00,0.0,0.48765102795914633,2.4872532565132444,0.10120797274506624
2021-02-02 23:00:00,0.0,0.48765102795914633,2.4872532565132444,0.0
2021-02-02 24:00:00,0.0,0.48765102795914633,2.4872532565132444,0.22096468403172606
2021-02-03 01:00:00,1.406720469456222,0.7224633689753305,2.4116638442795053,0.0
2021-02-03 02:00:00,6.455906998376425,0.7224633689753305,2.4116638442795053,0.0
2021-02-03 03:00:00,5.068661689401382,0.7224633689753305,2.4116638442795053,0.0
2021-02-03 04:00:00,4.8865211919413625,0.7224633689753305,2.4116638442795053,0.0
2021-02-03 05:00:00,14.525390568788344,0.6257561178920537,2.3466666163282386,0.0
2021-02-03 06:00:00,1.0316704676374227,0.3617860053716709,2.075333929617655,0.0
2021-02-03 07:00:00,5.50811969680788,0.45198777477866625,2.075333929617655,0.3649802557142765
2021-02-03 08:00:00,5.735351312119754,7.942649219448387,11.915305132450296,2.3916017856861442
2021-02-03 09:00:00,16.10306189644284,14.401269633980856,16.40454224963974,16.43986948222605
2021-02-03 10:00:00,68.36428910662075,37.67741471506803,69.01047082495097,62.60869793656658
2021-02-03 11:00:00,185.91864823139082,122.30758003938367,228.83935216318352,166.09642105684281
2021-02-03 12:00:00,277.4521715605554,271.1522021129265,367.49743431017873,266.50415224253254
2021-02-03 13:00:00,300.86505890917505,321.422219884282,434.0856242069344,313.87154585491095
2021-02-03 14:00:00,374.08165420248326,337.6447255519505,462.7025073705711,319.3740486605428
2021-02-03 15:00:00,281.72014307374485,335.96165242869046,453.9690478689425,310.93698189767247
2021-02-03 16:00:00,227.80437876640903,286.3982953808297,391.4745430509875,272.860622206747
2021-02-03 17:00:00,204.12052170361144,156.576790485085,212.50355956778793,194.24027092543056
2021-02-03 18:00:00,79.4593224416001,78.41054978168209,102.84954528784793,87.04032314594578
2021-02-03 19:00:00,0.0,53.471856167861695,75.30096296451758,0.10120797274506624
2021-02-03 20:00:00,0.0,0.6522483605328857,1.4055039911025853,0.35322109966827564
2021-02-03 21:00:00,0.0,0.7177386942820222,2.0773288595712933,0.35322109966827564
2021-02-03 22:00:00,0.0,0.7177386942820222,2.0773288595712933,0.1720230648998908
2021-02-03 23:00:00,0.0,0.5936391437294157,2.0773288595712933,0.1720230648998908
2021-02-03 24:00:00,0.0,0.5936391437294157,2.0773288595712933,0.1720230648998908
2021-02-04 01:00:00,0.0,0.23323123678444335,1.6759205545728586,0.0
2021-02-04 02:00:00,0.0,0.5089233659134383,1.805010106619686,0.0
2021-02-04 03:00:00,0.0,0.44343303216430374,1.1331852381509766,0.0
2021-02-04 04:00:00,0.0,0.5375802975464524,1.1993638370581454,0.0
2021-02-04 05:00:00,0.0,0.5338389798274827,1.523172806447696,0.0
2021-02-04 06:00:00,0.0,0.3617860053716709,2.075333929617655,0.0
2021-02-04 07:00:00,1.9283657112611425,0.5439049128432372,2.4116638442795053,0.5069865321493099
2021-02-04 08:00:00,11.92622248074157,13.358011852477519,16.51840870679651,4.95775307743271
2021-02-04 09:00:00,22.412480193162267,16.52743873022087,20.531193105313555,20.168694617481563
2021-02-04 10:00:00,95.01356091362351,46.21827058287861,98.71862907442703,67.20441583988557
2021-02-04 11:00:00,248.05564068558127,133.5069253141246,277.7269816774896,170.69213896016177
2021-02-04 12:00:00,419.79654495426087,258.9342818622376,454.72350383149876,279.32545201406515
2021-02-04 13:00:00,537.4802655748912,339.5492682769273,609.6564535283113,325.73490025062665
2021-02-04 14:00:00,584.6850754082468,364.3398912631869,659.9476220694189,333.29664167318293
2021-02-04 15:00:00,587.5228393502723,364.3398912631869,659.9476220694189,329.86796120663763
2021-02-04 16:00:00,506.8124769652008,323.8457974004942,604.6326134014404,287.64275942769746
2021-02-04 17:00:00,369.6590906146696,280.3869536879675,485.8055294966687,217.27680323416757
2021-02-04 18:00:00,198.6201328140904,151.28984857603635,286.4456942327934,88.91758990433108
2021-02-04 19:00:00,26.37111830624443,77.26179986198764,132.26765656727684,0.10120797274506624
2021-02-04 20:00:00,0.0,0.4361943423324502,2.1509233418513936,0.10120797274506624
2021-02-04 21:00:00,0.0,0.6082473167882623,1.5987622186814354,0.5970650181767762
2021-02-04 22:00:00,0.0,0.55101276737494,1.899053318218839,0.7293214338133257
2021-02-04 23:00:00,0.0,0.41038948122475577,1.899053318218839,0.5970650181767762
2021-02-04 24:00:00,0.0,0.41038948122475577,1.899053318218839,0.10120797274506624
2021-02-05 01:00:00,0.0,0.26487457603221043,1.6048651867733839,0.0
2021-02-05 02:00:00,0.0,0.26487457603221043,1.6048651867733839,0.0
2021-02-05 03:00:00,0.0,0.26487457603221043,1.6048651867733839,0.0
2021-02-05 04:00:00,0.0,0.26487457603221043,1.6048651867733839,0.0
2021-02-05 05:00:00,0.0,0.26487457603221043,1.6048651867733839,0.0
2021-02-05 06:00:00,5.477441472492235,0.33036490978134503,2.2766900552420926,0.0
2021-02-05 07:00:00,6.216384983454675,0.33036490978134503,2.2766900552420926,0.0
2021-02-05 08:00:00,4.341335178778766,4.117987446637011,7.394435188482622,3.3823240362038134
2021-02-05 09:00:00,17.549739460359888,9.751329744153976,13.965673588598001,19.211198520208722
2021-02-05 10:00:00,81.41704139970331,36.236024200321914,81.5463725335381,64.78518204020494
2021-02-05 11:00:00,174.58959725323282,116.24696261774766,203.08044145337388,160.36824717122363
2021-02-05 12:00:00,306.2954318833684,201.8694183726715,354.20282079934395,246.0103878103627
2021-02-05 13:00:00,356.2239763904558,251.44435553673242,417.39400808720205,286.45354544197704
